username, created_at, lng, lat, text
WillysCarvings, Fri Apr 24 03:06:15 +0000 2020, -108.563500, 39.071000, Baby #groot  zucchini miniature #carving. @ Grand Junction, Colorado https://t.co/08dE3JDP5X 
lifeofgabe_, Fri Apr 24 03:06:15 +0000 2020, -118.411907, 34.020789, I need this sweater 
koplin79, Fri Apr 24 03:06:15 +0000 2020, -84.433106, 33.767195, @ShonBlaze912 @AtlantaFalcons @Ricardo37Allen @ajterrell_8 @debo Brother... I’m with you. But this says Defensive c… https://t.co/A23dx8KeA9 
BreatheGooder, Fri Apr 24 03:06:15 +0000 2020, -121.318722, 38.641305, @Down4aManifesto @_UBAE_ @MrGready @Zackthevillain @nipplegalore Sorry to bother you is so fuckin good 
alezrmz778, Fri Apr 24 03:06:15 +0000 2020, -100.196134, 25.676603, @_DianaCrds @Zdenalie Comooo?!! 
xoxoxMinnie, Fri Apr 24 03:06:15 +0000 2020, -112.124676, 33.552863, @JoellasWorld 🥰🥰 
chronodiverr, Fri Apr 24 03:06:15 +0000 2020, -90.110051, 29.881880, Sheesh 🥵 
jorgebautista56, Fri Apr 24 03:06:15 +0000 2020, -100.366033, 25.650287, @noracantu Pues que anda viendo señorita?...por Dios!! https://t.co/GU9rSlpbSL 
RosyKnicks, Fri Apr 24 03:06:15 +0000 2020, -122.435979, 37.770657, Home and outdoors workouts are so much better. Cant believe I waisted 1620€ on gym memberships in the past 3 years. 😭 
pmsimon, Fri Apr 24 03:06:15 +0000 2020, -118.359860, 33.758771, Trey Wingo threw in a hearty @Stugotz790 MURRAY! and that’s my cue to turn this thing off for the evening. 
clarkamundson, Fri Apr 24 03:06:15 +0000 2020, -111.547029, 39.499762, @TheGM11 My reaction as a Pats fan to the idea of drafting a QB out of the Mountain West who threw 20 TDs and 17 IN… https://t.co/dyJ0A8yh8v 
SeanWinnett, Fri Apr 24 03:06:15 +0000 2020, -116.238001, 43.598033, @BioscienceAytu @realDonaldTrump https://t.co/h5IoUHWviz 
Sshayybaby, Fri Apr 24 03:06:16 +0000 2020, -90.914964, 30.463565, @louribabyy WHAT?😭 SAYS SOMEONE AS GORGEOUS AS YOU🥵 
andrewcalhoun96, Fri Apr 24 03:06:16 +0000 2020, -100.076888, 31.168893, Welcome @KennethMurray i can speak for all @Chargers fans. We are beyond excited to have you! #BoltUp #NFLDraft2020 
AllBri_, Fri Apr 24 03:06:16 +0000 2020, -81.940298, 34.949965, @kansas_means I know the statements will be released soon lmao 
jracio, Fri Apr 24 03:06:16 +0000 2020, -74.038052, 40.926321, @macjamesward Crab rangoons are so important 
Armando_R96, Fri Apr 24 03:06:16 +0000 2020, -111.931711, 34.168253, You can literally stand in the Gila River... 
tjohnso6, Fri Apr 24 03:06:16 +0000 2020, -93.361321, 46.441861, My girl has watched the draft with me 😥❤️ 
StevieDerrick_, Fri Apr 24 03:06:16 +0000 2020, -73.751093, 40.621429, @blkboywzrd @iamjojo * i don’t think their is one, but shoot you never know she might surprise us 
901adt, Fri Apr 24 03:06:16 +0000 2020, -95.400973, 30.124856, You forgot to say find a baby daddy 🤣 
chandlercaruso, Fri Apr 24 03:06:16 +0000 2020, -82.533074, 27.341121, @Eagles Fuck jalen reagor terrible pick 
Josohollywood, Fri Apr 24 03:06:16 +0000 2020, -83.173867, 32.678207, @caterrajamese @kailynnlee 🤷🏽‍♂️😂😂 
Staybreezy25, Fri Apr 24 03:06:16 +0000 2020, -118.338504, 34.116391, Chargers always draft well on the defensive side of the ball. That being said, love this pick. 
Kev_Taylord, Fri Apr 24 03:06:16 +0000 2020, -74.847891, 40.070618, Yeah... https://t.co/PhFbGKV4I4 
meli9831, Fri Apr 24 03:06:16 +0000 2020, -118.411907, 34.020789, Fucking bullshit 
chrisstroud, Fri Apr 24 03:06:16 +0000 2020, -82.985772, 39.994684, @JBStewart My tv is bigger than his 
trewddyy, Fri Apr 24 03:06:16 +0000 2020, -90.477480, 30.068501, oh I’m shame 
ImagesMatthew, Fri Apr 24 03:06:16 +0000 2020, -100.076888, 31.168893, Been on an orchestral kick and now I'm dying for sports to be back so I can make videos!! Someone give me game footage!!! 
amaree_i, Fri Apr 24 03:06:16 +0000 2020, -117.294096, 34.134925, Thailand sees record sea turtle hatchlings as coronavirus pandemic clear... https://t.co/E3IuMUGQUQ via @YouTube 
culta_klash, Fri Apr 24 03:06:16 +0000 2020, -73.948775, 40.655138, fuckkkkkkkkkkk okay ima book this and throw caution to the wind. i don’t care. 
king21jt, Fri Apr 24 03:06:16 +0000 2020, -83.804475, 27.698682, Lemme take my ass to sleep i got work in the morning 
mrtall, Fri Apr 24 03:06:16 +0000 2020, -122.435979, 37.770657, @jeremy I meant Pine Knob in MI rather 
BeautyDivaZee, Fri Apr 24 03:06:16 +0000 2020, -89.266508, 39.739300, Me too 😫 
willerwinn, Fri Apr 24 03:06:16 +0000 2020, -119.636189, 36.830799, I love trixie 
HamletDjhspk, Fri Apr 24 03:06:17 +0000 2020, -86.119013, 33.436509, Todo comenzó cuando llegue a USA en mis primeros años recuerdo que el Yeezy 250 V2 estaban saliendo apenas, y me in… https://t.co/UFyyiTNOcq 
winkley659, Fri Apr 24 03:06:17 +0000 2020, -94.370308, 35.357253, @no_silenced Sleepy Joe!! 
GoalDnI, Fri Apr 24 03:06:17 +0000 2020, -73.950000, 40.650000, https://t.co/EjOYCuzG5j .Brooklyn .Sean Jay Z Hov Carter… https://t.co/t5FI5LepMX 
jessedoyle7, Fri Apr 24 03:06:17 +0000 2020, -76.913288, 42.163699, @Pozzimus_prime I just have this horrific feeling Lamb is gonna torture Philly and Reagor is going to be Agholor 2.… https://t.co/qqmYsDxA0E 
_JAMBINO, Fri Apr 24 03:06:17 +0000 2020, -76.704632, 39.154153, @_Grapesta 😭😭😭😭😭😭 
mrgilmore10, Fri Apr 24 03:06:17 +0000 2020, -119.165389, 34.181956, Hell nah 
landonb94, Fri Apr 24 03:06:17 +0000 2020, -81.318348, 28.654408, https://t.co/SU6Hi0Jd9n 
andeli055, Fri Apr 24 03:06:17 +0000 2020, -96.731143, 43.541015, @BugsGonnaBug @atrupar After looking at this picture I'm believing in reincarnation..lol!#COVID19 
thesame24_josh, Fri Apr 24 03:06:17 +0000 2020, -73.831187, 40.670879, You know all the tings was sending them congratulation texts 😂😂 
_QueenVenus, Fri Apr 24 03:06:17 +0000 2020, -77.066170, 39.058980, Maybe I am a lil crazy cuzz the things I be thinking in my head... 
nieman_james, Fri Apr 24 03:06:17 +0000 2020, -96.354514, 42.400420, @SpyderFenix @Vikings I like Jones bc he can play both T &amp; G &amp; i like Ruiz bc he can play both G &amp; C 
djc_era, Fri Apr 24 03:06:17 +0000 2020, -96.672767, 33.112317, @LiamNolan28 ☺️ 
jwsherrod, Fri Apr 24 03:06:17 +0000 2020, -86.409610, 35.847420, Same. The iPad Pro is my favorite computer ever and I have zero interest in an iOS laptop. 
ISLANDPVRADISE2, Fri Apr 24 03:06:17 +0000 2020, -77.014398, 38.898603, I should be drunk at karaoke down Navy Yard rn 😔 
lexieguion_44, Fri Apr 24 03:06:17 +0000 2020, -100.076888, 31.168893, in my heart ya pay no rent 
2insydioussss, Fri Apr 24 03:06:17 +0000 2020, -79.420865, 38.003376, @aaliyahdenyse thank youuuuu🥺❤️ 
TPDDavis, Fri Apr 24 03:06:18 +0000 2020, -73.113976, 41.824678, @itsDJEJ @Blackjack_red 4 beers and 1 Johnny Walker.  I love the draft!!! 
AlexandriaV2005, Fri Apr 24 03:06:18 +0000 2020, -121.739163, 38.558554, Tide pods &gt; Clorox 
mangomarta, Fri Apr 24 03:06:18 +0000 2020, -97.143293, 32.891914, @bunnykooks United States! 
Im_a_momo, Fri Apr 24 03:06:18 +0000 2020, -123.123581, 49.257639, @ReliancePropLtd @JonStovell have stated that at the end of this month they are going to take action against us.… https://t.co/2B418B70d3 
mfjones69_, Fri Apr 24 03:06:18 +0000 2020, -90.178629, 30.001244, @AndrewDismukes 😂😂😂 
giirlboo, Fri Apr 24 03:06:18 +0000 2020, -79.008801, 43.101794, @Nick_Crawford92 Omg I love that but Hagrid is The Rock 
HANNAHERNDON, Fri Apr 24 03:06:18 +0000 2020, -122.630908, 45.536402, @JMurph____ Absolutely insane to me!!! 
jace_takes, Fri Apr 24 03:06:18 +0000 2020, -77.014398, 38.898603, The idea that Trump represents masculinity is based on a shallow definition of masculine = dominant. Ironically, if… https://t.co/ke8aFt3DOM 
arobbs22, Fri Apr 24 03:06:18 +0000 2020, -74.762225, 40.003301, Denzel Mims .... All I’m saying . Do not sleep on him 
kaiokendall, Fri Apr 24 03:06:18 +0000 2020, -73.948775, 40.655138, It’s fireworks LOL we gucci 😂 
xokelcie, Fri Apr 24 03:06:18 +0000 2020, -83.173867, 32.678207, Who called the cops? Because your mom is petty and couldn't stand to wait while she organized and packed everything… https://t.co/eecJdnk5hA 
SLIM_N_RECKLESS, Fri Apr 24 03:06:18 +0000 2020, -90.011008, 29.982601, Y’all Have To Stop All That Extracurricular Ass Talking Y’all Doing @nflcommish 
demurebeauty_, Fri Apr 24 03:06:18 +0000 2020, -81.940298, 34.949965, 😍😍😍😍😍 
ejedusada, Fri Apr 24 03:06:18 +0000 2020, -117.196526, 33.566980, @rawbawt I prayed for anyone but him. He will throw me to the demons 
MasKubotaUltra, Fri Apr 24 03:06:18 +0000 2020, -121.879033, 36.596299, When in doubt, attribute the detriment of the doubt to me and the benefit of the doubt to my enemies. Oops, oh, you already do. :( Mas 
legendaryzell, Fri Apr 24 03:06:18 +0000 2020, -83.173867, 32.678207, @YRN_Tay Man, once again ... Falcons blew it. 
iceytamia, Fri Apr 24 03:06:18 +0000 2020, -95.547269, 30.706088, @yklexii i’m just saying 😂 “lAst beSt clAsS to Do iT” 
jorgebarba, Fri Apr 24 03:06:18 +0000 2020, -117.104989, 32.810012, The Psychological Effects Of Quarantine https://t.co/pWZQvU8fnB via @Digg 
JasonWay1493, Fri Apr 24 03:06:18 +0000 2020, -87.699196, 42.045437, Today’s good news has me daydreaming of seeing favorite hometown spots in the not-so-distant future. https://t.co/JAnzENi89m 
JericahJoyce, Fri Apr 24 03:06:18 +0000 2020, -73.977717, 40.705597, Forever a traveler😂😭 #Quarantine #QuarantineLife #StayHome https://t.co/tkW2NWYGVF 
smontgomery24, Fri Apr 24 03:06:18 +0000 2020, -75.117998, 40.004866, @jj_redick Lmao then donate something. Rest of the economy isn’t like a little (can’t play a lick of defense) duke… https://t.co/Pli0pm7guv 
wandering_j, Fri Apr 24 03:06:18 +0000 2020, -111.858398, 33.639340, @airport_girl Nope. But if you ask how many Gs I've pulled, the answer is 4. 
LinchpinMusic_, Fri Apr 24 03:06:18 +0000 2020, -79.272570, 43.629311, This dog acting like it don’t know its dancing 😂 
DR3SKYFDUECE5, Fri Apr 24 03:06:19 +0000 2020, -88.936684, 39.854585, @NOTSportsCenter Sounds like he said he’ll take that big dxck wtf 🤣 😂 🤣 
AyooCoolio, Fri Apr 24 03:06:19 +0000 2020, -79.861034, 35.170499, I can’t believe that the day before yesterday I’ve known him for a year 😌🤞🏾 
CaySchneider, Fri Apr 24 03:06:19 +0000 2020, -71.542562, 43.227570, @byshomusic i love chromatic runs!! sometimes it’s hard to make them sound good but they’re really nice in this piece 
BedoorAlShamma, Fri Apr 24 03:06:19 +0000 2020, -79.943838, 39.629314, I’m so happy 😇 
SierraGoodwill, Fri Apr 24 03:06:19 +0000 2020, -71.421832, 41.817084, Was live when #Patriots traded down, but my reaction: typical Bill. 
svsaq, Fri Apr 24 03:06:19 +0000 2020, -71.609219, 42.265111, Ramadan Mubarak.May  it be meaningful and bring a blessing to your homes,life and world around.May the spirit of Ra… https://t.co/lWfElYLyhI 
HurricaneEve81, Fri Apr 24 03:06:19 +0000 2020, -122.578017, 47.731958, @yolalindayola @ThomONeil1 @kristyshl @CirclesSpinning @nwTGcpvrO1h3BpH @62WalterP @sarahbeth0404 @HelgaValinski… https://t.co/77fV9LJH2T 
wend_waoga, Fri Apr 24 03:06:19 +0000 2020, -73.723025, 45.557830, Se faire arrêter par les keuf c’est classique non? 
Pierce031694, Fri Apr 24 03:06:19 +0000 2020, -96.602142, 32.774938, Somebody go get @JalenHurts HE CAN GET THE JOB DONE‼️ @49ers @dallascowboys @Broncos @Jaguars @AtlantaFalcons @Raiders @Saints 
h_hamid6, Fri Apr 24 03:06:19 +0000 2020, -83.213557, 42.314732, @adamallie3 10/10 pick 
SD_Mike619, Fri Apr 24 03:06:19 +0000 2020, -117.104989, 32.810012, @MikeESearles @MaskedIrving @BarstoolBigCat https://t.co/XWxA617Hl8 
QUANGPHUNG22, Fri Apr 24 03:06:19 +0000 2020, -117.104989, 32.810012, So painful being a Chargers fan. 🥺 
Queridasharon, Fri Apr 24 03:06:19 +0000 2020, -86.791549, 36.200008, Como que voy aser un amarre..😋 
Jennyme_, Fri Apr 24 03:06:19 +0000 2020, -73.860857, 40.944568, 21 
MattsGoodTweets, Fri Apr 24 03:06:19 +0000 2020, -159.460078, 21.900226, @JackFritzWIP What @Eagles fans see vs what Jack Fritz sees https://t.co/N6LMcaQJRs 
HectorMozote, Fri Apr 24 03:06:19 +0000 2020, -111.997441, 40.678703, @ErickRSalguero @elsalvadorcom @ElMundoSV @radioyskl @radio102nueve @Teleprensa33 @TN21sv @teledos_tcs @tcsnoticias… https://t.co/Ece3DBKJnp 
DanielDeplorab2, Fri Apr 24 03:06:19 +0000 2020, -111.737566, 33.405755, I can’t wait for you to lose 
babyfacetat, Fri Apr 24 03:06:19 +0000 2020, -87.732013, 41.833585, @BrightLikeSunny Yikes 😂 
ho3micidee, Fri Apr 24 03:06:19 +0000 2020, -87.732013, 41.833585, why do art niggas always come with a side of predator?? 
panmermaid, Fri Apr 24 03:06:19 +0000 2020, -76.865983, 38.852764, @imanshalom wym? like chapstick? i wipe my lips off whenever i put on chapstick/bloated 
TARDIS75, Fri Apr 24 03:06:19 +0000 2020, -117.104989, 32.810012, @gtconway3d https://t.co/0RiezMFGB4 
SirLogan_21, Fri Apr 24 03:06:19 +0000 2020, -80.846785, 35.209059, @EA_sports62 😂😂😂 you not pleased lmao 
RioDelRioJr, Fri Apr 24 03:06:20 +0000 2020, -97.552161, 35.482844, @_CeeDeeThree  to the cowboys and @KennethMurray to the chargers let’s goooo 
ccar795, Fri Apr 24 03:06:20 +0000 2020, -111.737566, 33.405755, @RealSkipBayless https://t.co/6Ug6zguOlO 
Bbranche60, Fri Apr 24 03:06:20 +0000 2020, -83.002085, 42.295065, @lunaticopresid1 🙋‍♀️ 
broke_2Paidfast, Fri Apr 24 03:06:20 +0000 2020, -86.881812, 33.427083, Yeah @TheKingJd2 he a different type hater tho https://t.co/3lyjLohft2 
_bettthhhh, Fri Apr 24 03:06:20 +0000 2020, -85.069019, 33.580082, Why my sister on Facebook 😂 
drod2203, Fri Apr 24 03:06:20 +0000 2020, -121.760079, 37.683592, @markb094 @SaltLickBBQ You ever try lockeford meats? 
DeanerJames, Fri Apr 24 03:06:20 +0000 2020, -92.342322, 34.721886, I will be REALLY frustrated if the PS5 is where part 2 of #FF7r continues. Having just bought my first PS4, i reall… https://t.co/UH9UZSXaq6 
cantfindlulu, Fri Apr 24 03:06:20 +0000 2020, -80.249773, 26.270261, beyond scared 
MSarelson, Fri Apr 24 03:06:20 +0000 2020, -80.271087, 25.699448, @doug_hanks @Vince_Lago has my vote. 
Tarversdad, Fri Apr 24 03:06:20 +0000 2020, -118.129042, 33.888081, @InspiringU2 As always. 
blazefoo_, Fri Apr 24 03:06:20 +0000 2020, -83.654079, 32.848817, @Punkinnn_ 😭 I was doing so good 
Tiffanyscrabs, Fri Apr 24 03:06:20 +0000 2020, -87.732013, 41.833585, @shittypissbaby Do it 
JJMothershed, Fri Apr 24 03:06:20 +0000 2020, -118.411907, 34.020789, Ha ha ha the best thing about the #DraftDay being virtual is Andy Reid memes. Glad we can still enjoy the draft. I… https://t.co/3RKUnPqbYz 
9StarsAgent, Fri Apr 24 03:06:20 +0000 2020, -83.173867, 32.678207, Un gran saludo @Eperez1212 
nae2fed, Fri Apr 24 03:06:20 +0000 2020, -90.821106, 29.743764, Weak 
waterbarnes, Fri Apr 24 03:06:20 +0000 2020, -104.789327, 38.888519, @jengolight @JSRichman 🙋‍♀️if you need back up 
debjshaw, Fri Apr 24 03:06:20 +0000 2020, -83.804475, 27.698682, @InThePastLane 
keep_itswaggy, Fri Apr 24 03:06:20 +0000 2020, -117.314501, 34.032379, Bruh he said “RELAX”😂😂😂 
sarastars21, Fri Apr 24 03:06:20 +0000 2020, -82.936399, 39.964856, @chefjoseandres @WCKitchen 
KarenAnnette_, Fri Apr 24 03:06:20 +0000 2020, -75.483936, 40.591825, Planet God Damn https://t.co/XWFIB0Lnwp 
BlueRedBlood, Fri Apr 24 03:06:21 +0000 2020, -90.476777, 38.489468, @CrumpetNeville @FunkyBroMedina @WeRAllMadHere_ Hey, we can't force you to accept friendship.  All we can do is offer it. 
